"","president","date","approval","disapproval","unsure","average_approval","approval_variation","term.start","days_in_office","rolling_approval"
"519","Clinton",1999-11-21,59,36,5,55.4907407407407,7.62065170913924,1993-01-20,2496,57.8
"520","Clinton",1999-11-07,58,38,4,55.4907407407407,7.62065170913924,1993-01-20,2482,57.6
"521","Clinton",1999-10-24,59,36,5,55.4907407407407,7.62065170913924,1993-01-20,2468,58.2
"522","Clinton",1999-10-10,56,39,5,55.4907407407407,7.62065170913924,1993-01-20,2454,58.4
"523","Clinton",1999-09-26,59,38,3,55.4907407407407,7.62065170913924,1993-01-20,2440,58.8
"524","Clinton",1999-09-14,60,38,2,55.4907407407407,7.62065170913924,1993-01-20,2428,58.8
"525","Clinton",1999-08-26,60,35,5,55.4907407407407,7.62065170913924,1993-01-20,2409,59.6
"526","Clinton",1999-08-18,59,36,5,55.4907407407407,7.62065170913924,1993-01-20,2401,60.6
"527","Clinton",1999-08-04,60,35,5,55.4907407407407,7.62065170913924,1993-01-20,2387,60.2
"528","Clinton",1999-07-25,64,31,5,55.4907407407407,7.62065170913924,1993-01-20,2377,60
"529","Clinton",1999-07-18,58,38,4,55.4907407407407,7.62065170913924,1993-01-20,2370,59.6
"530","Clinton",1999-07-14,59,37,4,55.4907407407407,7.62065170913924,1993-01-20,2366,59.6
"531","Clinton",1999-06-27,57,41,2,55.4907407407407,7.62065170913924,1993-01-20,2349,58.8
"532","Clinton",1999-06-13,60,37,3,55.4907407407407,7.62065170913924,1993-01-20,2335,57.8
"533","Clinton",1999-06-05,60,35,5,55.4907407407407,7.62065170913924,1993-01-20,2327,58
"534","Clinton",1999-05-24,53,42,5,55.4907407407407,7.62065170913924,1993-01-20,2315,58.6
"535","Clinton",1999-05-09,60,35,5,55.4907407407407,7.62065170913924,1993-01-20,2300,58.6
"536","Clinton",1999-05-02,60,36,4,55.4907407407407,7.62065170913924,1993-01-20,2293,58.6
"537","Clinton",1999-04-27,60,35,5,55.4907407407407,7.62065170913924,1993-01-20,2288,59.8
"538","Clinton",1999-04-14,60,36,4,55.4907407407407,7.62065170913924,1993-01-20,2275,60.6
"539","Clinton",1999-04-07,59,35,6,55.4907407407407,7.62065170913924,1993-01-20,2268,61.4
"540","Clinton",1999-03-31,64,32,4,55.4907407407407,7.62065170913924,1993-01-20,2261,61.8
"541","Clinton",1999-03-21,64,33,3,55.4907407407407,7.62065170913924,1993-01-20,2251,63.4
"542","Clinton",1999-03-14,62,35,3,55.4907407407407,7.62065170913924,1993-01-20,2244,64.8
"543","Clinton",1999-03-07,68,28,4,55.4907407407407,7.62065170913924,1993-01-20,2237,65.2
"544","Clinton",1999-02-28,66,31,3,55.4907407407407,7.62065170913924,1993-01-20,2230,66
"545","Clinton",1999-02-21,66,30,4,55.4907407407407,7.62065170913924,1993-01-20,2223,66.6
"546","Clinton",1999-02-13,68,30,2,55.4907407407407,7.62065170913924,1993-01-20,2215,66.8
"547","Clinton",1999-02-08,65,33,2,55.4907407407407,7.62065170913924,1993-01-20,2210,67.4
"548","Clinton",1999-01-24,69,29,2,55.4907407407407,7.62065170913924,1993-01-20,2195,67.6
"549","Clinton",1999-01-17,69,29,2,55.4907407407407,7.62065170913924,1993-01-20,2188,68.6
"550","Clinton",1999-01-10,67,30,3,55.4907407407407,7.62065170913924,1993-01-20,2181,68.2
"551","Clinton",1998-12-20,73,25,2,55.4907407407407,7.62065170913924,1993-01-20,2160,67.2
"552","Clinton",1998-12-16,63,33,4,55.4907407407407,7.62065170913924,1993-01-20,2156,66.6
"553","Clinton",1998-12-13,64,34,2,55.4907407407407,7.62065170913924,1993-01-20,2153,66.4
"554","Clinton",1998-12-06,66,30,4,55.4907407407407,7.62065170913924,1993-01-20,2146,65
"555","Clinton",1998-11-22,66,30,4,55.4907407407407,7.62065170913924,1993-01-20,2132,65.6
"556","Clinton",1998-11-15,66,31,3,55.4907407407407,7.62065170913924,1993-01-20,2125,65.8
"557","Clinton",1998-11-01,66,30,4,55.4907407407407,7.62065170913924,1993-01-20,2111,65.6
"558","Clinton",1998-10-25,65,32,3,55.4907407407407,7.62065170913924,1993-01-20,2104,65
"559","Clinton",1998-10-12,65,32,3,55.4907407407407,7.62065170913924,1993-01-20,2091,65
"560","Clinton",1998-10-07,63,34,3,55.4907407407407,7.62065170913924,1993-01-20,2086,64.4
"561","Clinton",1998-09-24,66,31,3,55.4907407407407,7.62065170913924,1993-01-20,2073,64
"562","Clinton",1998-09-15,63,35,2,55.4907407407407,7.62065170913924,1993-01-20,2064,63.4
"563","Clinton",1998-09-12,63,34,3,55.4907407407407,7.62065170913924,1993-01-20,2061,63.8
"564","Clinton",1998-08-23,62,35,3,55.4907407407407,7.62065170913924,1993-01-20,2041,63.4
"565","Clinton",1998-08-12,65,30,5,55.4907407407407,7.62065170913924,1993-01-20,2030,63.4
"566","Clinton",1998-08-08,64,32,4,55.4907407407407,7.62065170913924,1993-01-20,2026,63
"567","Clinton",1998-07-14,63,31,6,55.4907407407407,7.62065170913924,1993-01-20,2001,62.6
"568","Clinton",1998-07-08,61,34,5,55.4907407407407,7.62065170913924,1993-01-20,1995,61.6
"569","Clinton",1998-06-23,60,34,6,55.4907407407407,7.62065170913924,1993-01-20,1980,61.6
"570","Clinton",1998-06-07,60,34,6,55.4907407407407,7.62065170913924,1993-01-20,1964,61.6
"571","Clinton",1998-05-10,64,31,5,55.4907407407407,7.62065170913924,1993-01-20,1936,62.6
"572","Clinton",1998-04-19,63,31,6,55.4907407407407,7.62065170913924,1993-01-20,1915,63.2
"573","Clinton",1998-03-22,66,28,6,55.4907407407407,7.62065170913924,1993-01-20,1887,64.4
"574","Clinton",1998-03-09,63,31,6,55.4907407407407,7.62065170913924,1993-01-20,1874,64.8
"575","Clinton",1998-02-22,66,29,5,55.4907407407407,7.62065170913924,1993-01-20,1859,66
"576","Clinton",1998-02-15,66,30,4,55.4907407407407,7.62065170913924,1993-01-20,1852,64.6
"577","Clinton",1998-02-01,69,28,3,55.4907407407407,7.62065170913924,1993-01-20,1838,63.6
"578","Clinton",1998-01-26,59,37,4,55.4907407407407,7.62065170913924,1993-01-20,1832,62.4
"579","Clinton",1998-01-24,58,36,6,55.4907407407407,7.62065170913924,1993-01-20,1830,61
"580","Clinton",1998-01-18,60,30,10,55.4907407407407,7.62065170913924,1993-01-20,1824,58.4
"581","Clinton",1998-01-07,59,32,9,55.4907407407407,7.62065170913924,1993-01-20,1813,58.8
"582","Clinton",1997-12-21,56,36,8,55.4907407407407,7.62065170913924,1993-01-20,1796,59
"583","Clinton",1997-11-23,61,30,9,55.4907407407407,7.62065170913924,1993-01-20,1768,58.8
"584","Clinton",1997-11-09,59,31,10,55.4907407407407,7.62065170913924,1993-01-20,1754,58
"585","Clinton",1997-10-29,59,32,9,55.4907407407407,7.62065170913924,1993-01-20,1743,58.4
"586","Clinton",1997-10-05,55,36,9,55.4907407407407,7.62065170913924,1993-01-20,1719,58.4
"587","Clinton",1997-09-28,58,33,9,55.4907407407407,7.62065170913924,1993-01-20,1712,58.6
"588","Clinton",1997-09-07,61,28,11,55.4907407407407,7.62065170913924,1993-01-20,1691,59
"589","Clinton",1997-08-25,60,34,6,55.4907407407407,7.62065170913924,1993-01-20,1678,59.6
"590","Clinton",1997-08-13,61,32,7,55.4907407407407,7.62065170913924,1993-01-20,1666,59
"591","Clinton",1997-07-27,58,34,8,55.4907407407407,7.62065170913924,1993-01-20,1649,58.2
"592","Clinton",1997-06-29,55,36,9,55.4907407407407,7.62065170913924,1993-01-20,1621,57.6
"593","Clinton",1997-06-01,57,35,8,55.4907407407407,7.62065170913924,1993-01-20,1593,56.2
"594","Clinton",1997-05-07,57,35,8,55.4907407407407,7.62065170913924,1993-01-20,1568,56.4
"595","Clinton",1997-04-20,54,37,9,55.4907407407407,7.62065170913924,1993-01-20,1551,56.8
"596","Clinton",1997-03-26,59,35,6,55.4907407407407,7.62065170913924,1993-01-20,1526,57.4
"597","Clinton",1997-02-26,57,33,10,55.4907407407407,7.62065170913924,1993-01-20,1498,58.4
"598","Clinton",1997-02-02,60,31,9,55.4907407407407,7.62065170913924,1993-01-20,1474,59.2
"599","Clinton",1997-01-13,62,31,7,55.4907407407407,7.62065170913924,1993-01-20,1454,59
"600","Clinton",1997-01-05,58,35,7,55.4907407407407,7.62065170913924,1993-01-20,1446,59.2
"601","Clinton",1996-12-11,58,34,8,55.4907407407407,7.62065170913924,1993-01-20,1421,58
"602","Clinton",1996-11-24,58,35,7,55.4907407407407,7.62065170913924,1993-01-20,1404,57
"603","Clinton",1996-10-29,54,36,10,55.4907407407407,7.62065170913924,1993-01-20,1378,57
"604","Clinton",1996-10-03,57,36,7,55.4907407407407,7.62065170913924,1993-01-20,1352,57.4
"605","Clinton",1996-10-02,58,34,8,55.4907407407407,7.62065170913924,1993-01-20,1351,57.8
"606","Clinton",1996-09-09,60,31,9,55.4907407407407,7.62065170913924,1993-01-20,1328,57.6
"607","Clinton",1996-09-01,60,33,7,55.4907407407407,7.62065170913924,1993-01-20,1320,56.6
"608","Clinton",1996-08-25,53,39,8,55.4907407407407,7.62065170913924,1993-01-20,1313,56.4
"609","Clinton",1996-08-18,52,39,9,55.4907407407407,7.62065170913924,1993-01-20,1306,56
"610","Clinton",1996-08-07,57,36,7,55.4907407407407,7.62065170913924,1993-01-20,1295,55.4
"611","Clinton",1996-07-28,58,35,7,55.4907407407407,7.62065170913924,1993-01-20,1285,55.2
"612","Clinton",1996-07-21,57,35,8,55.4907407407407,7.62065170913924,1993-01-20,1278,56.4
"613","Clinton",1996-06-30,52,42,6,55.4907407407407,7.62065170913924,1993-01-20,1257,55.6
"614","Clinton",1996-06-19,58,37,5,55.4907407407407,7.62065170913924,1993-01-20,1246,55
"615","Clinton",1996-05-29,53,38,9,55.4907407407407,7.62065170913924,1993-01-20,1225,54.8
"616","Clinton",1996-05-12,55,39,6,55.4907407407407,7.62065170913924,1993-01-20,1208,55.2
"617","Clinton",1996-04-28,56,37,7,55.4907407407407,7.62065170913924,1993-01-20,1194,54
"618","Clinton",1996-04-10,54,40,6,55.4907407407407,7.62065170913924,1993-01-20,1176,54.2
"619","Clinton",1996-03-17,52,39,9,55.4907407407407,7.62065170913924,1993-01-20,1152,53.8
"620","Clinton",1996-03-10,54,37,9,55.4907407407407,7.62065170913924,1993-01-20,1145,53
"621","Clinton",1996-02-25,53,40,7,55.4907407407407,7.62065170913924,1993-01-20,1131,51.4
"622","Clinton",1996-01-29,52,42,6,55.4907407407407,7.62065170913924,1993-01-20,1104,49.4
"623","Clinton",1996-01-15,46,47,7,55.4907407407407,7.62065170913924,1993-01-20,1090,48.8
"624","Clinton",1996-01-07,42,49,9,55.4907407407407,7.62065170913924,1993-01-20,1082,48.8
"625","Clinton",1995-12-18,51,44,5,55.4907407407407,7.62065170913924,1993-01-20,1062,48.8
"626","Clinton",1995-11-18,53,38,9,55.4907407407407,7.62065170913924,1993-01-20,1032,49.4
"627","Clinton",1995-11-08,52,41,7,55.4907407407407,7.62065170913924,1993-01-20,1022,50.2
"628","Clinton",1995-10-22,49,40,11,55.4907407407407,7.62065170913924,1993-01-20,1005,49.6
"629","Clinton",1995-10-07,46,42,12,55.4907407407407,7.62065170913924,1993-01-20,990,47.8
"630","Clinton",1995-09-24,48,44,8,55.4907407407407,7.62065170913924,1993-01-20,977,46.6
"631","Clinton",1995-09-17,44,44,12,55.4907407407407,7.62065170913924,1993-01-20,970,46
"632","Clinton",1995-08-30,46,43,11,55.4907407407407,7.62065170913924,1993-01-20,952,46
"633","Clinton",1995-08-14,46,44,10,55.4907407407407,7.62065170913924,1993-01-20,936,45.6
"634","Clinton",1995-08-07,46,42,12,55.4907407407407,7.62065170913924,1993-01-20,929,46.4
"635","Clinton",1995-07-23,46,44,10,55.4907407407407,7.62065170913924,1993-01-20,914,46.6
"636","Clinton",1995-07-09,48,42,10,55.4907407407407,7.62065170913924,1993-01-20,900,47.6
"637","Clinton",1995-06-06,47,42,11,55.4907407407407,7.62065170913924,1993-01-20,867,48.6
"638","Clinton",1995-05-14,51,42,7,55.4907407407407,7.62065170913924,1993-01-20,844,48.6
"639","Clinton",1995-04-24,51,39,10,55.4907407407407,7.62065170913924,1993-01-20,824,48.4
"640","Clinton",1995-04-19,46,45,9,55.4907407407407,7.62065170913924,1993-01-20,819,47.8
"641","Clinton",1995-04-06,47,45,8,55.4907407407407,7.62065170913924,1993-01-20,806,46.8
"642","Clinton",1995-03-29,44,47,9,55.4907407407407,7.62065170913924,1993-01-20,798,45
"643","Clinton",1995-03-19,46,45,9,55.4907407407407,7.62065170913924,1993-01-20,788,45.6
"644","Clinton",1995-02-26,42,48,10,55.4907407407407,7.62065170913924,1993-01-20,767,45.6
"645","Clinton",1995-02-05,49,44,7,55.4907407407407,7.62065170913924,1993-01-20,746,44.8
"646","Clinton",1995-01-18,47,45,8,55.4907407407407,7.62065170913924,1993-01-20,728,44
"647","Clinton",1994-12-30,40,52,8,55.4907407407407,7.62065170913924,1993-01-20,709,44
"648","Clinton",1994-12-18,42,53,5,55.4907407407407,7.62065170913924,1993-01-20,697,42.8
"649","Clinton",1994-12-05,42,50,8,55.4907407407407,7.62065170913924,1993-01-20,684,42.6
"650","Clinton",1994-11-29,43,49,8,55.4907407407407,7.62065170913924,1993-01-20,678,44.2
"651","Clinton",1994-11-06,46,46,8,55.4907407407407,7.62065170913924,1993-01-20,655,44
"652","Clinton",1994-10-25,48,46,6,55.4907407407407,7.62065170913924,1993-01-20,643,44
"653","Clinton",1994-10-19,41,52,7,55.4907407407407,7.62065170913924,1993-01-20,637,44
"654","Clinton",1994-10-09,42,52,6,55.4907407407407,7.62065170913924,1993-01-20,627,43.2
"655","Clinton",1994-09-25,43,51,6,55.4907407407407,7.62065170913924,1993-01-20,613,41.4
"656","Clinton",1994-09-18,42,50,8,55.4907407407407,7.62065170913924,1993-01-20,606,41
"657","Clinton",1994-09-07,39,54,7,55.4907407407407,7.62065170913924,1993-01-20,595,41.2
"658","Clinton",1994-08-16,39,52,9,55.4907407407407,7.62065170913924,1993-01-20,573,41
"659","Clinton",1994-08-09,43,48,9,55.4907407407407,7.62065170913924,1993-01-20,566,41.2
"660","Clinton",1994-07-17,42,49,9,55.4907407407407,7.62065170913924,1993-01-20,543,42.2
"661","Clinton",1994-07-03,43,48,9,55.4907407407407,7.62065170913924,1993-01-20,529,44.2
"662","Clinton",1994-06-28,44,47,9,55.4907407407407,7.62065170913924,1993-01-20,524,44.8
"663","Clinton",1994-06-12,49,44,7,55.4907407407407,7.62065170913924,1993-01-20,508,46.6
"664","Clinton",1994-06-06,46,47,7,55.4907407407407,7.62065170913924,1993-01-20,502,47.6
"665","Clinton",1994-05-22,51,42,7,55.4907407407407,7.62065170913924,1993-01-20,487,49
"666","Clinton",1994-04-24,48,44,8,55.4907407407407,7.62065170913924,1993-01-20,459,49.4
"667","Clinton",1994-04-18,51,41,8,55.4907407407407,7.62065170913924,1993-01-20,453,50.6
"668","Clinton",1994-03-30,51,42,7,55.4907407407407,7.62065170913924,1993-01-20,434,50.4
"669","Clinton",1994-03-27,52,41,7,55.4907407407407,7.62065170913924,1993-01-20,431,50.8
"670","Clinton",1994-03-13,50,41,9,55.4907407407407,7.62065170913924,1993-01-20,417,51.2
"671","Clinton",1994-03-08,50,42,8,55.4907407407407,7.62065170913924,1993-01-20,412,52.6
"672","Clinton",1994-02-28,53,41,6,55.4907407407407,7.62065170913924,1993-01-20,404,53
"673","Clinton",1994-01-30,58,35,7,55.4907407407407,7.62065170913924,1993-01-20,375,53.8
"674","Clinton",1994-01-17,54,38,8,55.4907407407407,7.62065170913924,1993-01-20,362,54.6
"675","Clinton",1994-01-08,54,38,8,55.4907407407407,7.62065170913924,1993-01-20,353,54.4
"676","Clinton",1993-12-19,54,40,6,55.4907407407407,7.62065170913924,1993-01-20,333,52.4
"677","Clinton",1993-12-06,52,38,10,55.4907407407407,7.62065170913924,1993-01-20,320,51.6
"678","Clinton",1993-11-21,48,43,9,55.4907407407407,7.62065170913924,1993-01-20,305,50.4
"679","Clinton",1993-11-16,50,43,7,55.4907407407407,7.62065170913924,1993-01-20,300,49.2
"680","Clinton",1993-11-04,48,45,7,55.4907407407407,7.62065170913924,1993-01-20,288,48.2
"681","Clinton",1993-10-30,48,45,7,55.4907407407407,7.62065170913924,1993-01-20,283,48.6
"682","Clinton",1993-10-18,47,44,9,55.4907407407407,7.62065170913924,1993-01-20,271,49.8
"683","Clinton",1993-10-10,50,42,8,55.4907407407407,7.62065170913924,1993-01-20,263,49.4
"684","Clinton",1993-09-26,56,36,8,55.4907407407407,7.62065170913924,1993-01-20,249,49.2
"685","Clinton",1993-09-15,46,43,11,55.4907407407407,7.62065170913924,1993-01-20,238,48.6
"686","Clinton",1993-09-12,47,42,11,55.4907407407407,7.62065170913924,1993-01-20,235,47.4
"687","Clinton",1993-08-25,44,47,9,55.4907407407407,7.62065170913924,1993-01-20,217,44.4
"688","Clinton",1993-08-10,44,48,8,55.4907407407407,7.62065170913924,1993-01-20,202,44.2
"689","Clinton",1993-07-21,41,49,10,55.4907407407407,7.62065170913924,1993-01-20,182,44
"690","Clinton",1993-07-11,45,48,7,55.4907407407407,7.62065170913924,1993-01-20,172,43
"691","Clinton",1993-06-30,46,47,7,55.4907407407407,7.62065170913924,1993-01-20,161,41.6
"692","Clinton",1993-06-21,39,50,11,55.4907407407407,7.62065170913924,1993-01-20,152,42.2
"693","Clinton",1993-06-06,37,49,14,55.4907407407407,7.62065170913924,1993-01-20,137,42.2
"694","Clinton",1993-05-23,44,46,10,55.4907407407407,7.62065170913924,1993-01-20,123,44
"695","Clinton",1993-05-12,45,44,11,55.4907407407407,7.62065170913924,1993-01-20,112,46.6
"696","Clinton",1993-04-24,55,37,8,55.4907407407407,7.62065170913924,1993-01-20,94,49.8
"697","Clinton",1993-03-31,52,37,11,55.4907407407407,7.62065170913924,1993-01-20,70,52.8
"698","Clinton",1993-03-14,53,34,13,55.4907407407407,7.62065170913924,1993-01-20,53,54
"699","Clinton",1993-02-28,59,29,12,55.4907407407407,7.62065170913924,1993-01-20,39,53.8
"700","Clinton",1993-02-14,51,34,15,55.4907407407407,7.62065170913924,1993-01-20,25,55
"701","Clinton",1993-01-31,54,30,16,55.4907407407407,7.62065170913924,1993-01-20,11,NA
"702","Clinton",1993-01-26,58,20,22,55.4907407407407,7.62065170913924,1993-01-20,6,NA
"703","Eisenhower",1960-12-13,59,28,13,64.8655462184874,6.89008667597925,1953-01-20,2884,NA
"704","Eisenhower",1960-11-22,59,26,15,64.8655462184874,6.89008667597925,1953-01-20,2863,NA
"705","Eisenhower",1960-10-23,58,31,11,64.8655462184874,6.89008667597925,1953-01-20,2833,59.8
"706","Eisenhower",1960-10-02,65,26,9,64.8655462184874,6.89008667597925,1953-01-20,2812,60.2
"707","Eisenhower",1960-09-14,58,28,14,64.8655462184874,6.89008667597925,1953-01-20,2794,61
"708","Eisenhower",1960-08-30,61,28,11,64.8655462184874,6.89008667597925,1953-01-20,2779,62
"709","Eisenhower",1960-08-16,63,24,13,64.8655462184874,6.89008667597925,1953-01-20,2765,58.8
"710","Eisenhower",1960-08-04,63,26,11,64.8655462184874,6.89008667597925,1953-01-20,2753,58.6
"711","Eisenhower",1960-07-21,49,33,18,64.8655462184874,6.89008667597925,1953-01-20,2739,58.6
"712","Eisenhower",1960-07-05,57,27,16,64.8655462184874,6.89008667597925,1953-01-20,2723,59
"713","Eisenhower",1960-06-21,61,24,15,64.8655462184874,6.89008667597925,1953-01-20,2709,58.8
"714","Eisenhower",1960-05-31,65,22,13,64.8655462184874,6.89008667597925,1953-01-20,2688,62
"715","Eisenhower",1960-05-03,62,22,16,64.8655462184874,6.89008667597925,1953-01-20,2660,63.4
"716","Eisenhower",1960-04-04,65,22,13,64.8655462184874,6.89008667597925,1953-01-20,2631,64
"717","Eisenhower",1960-03-07,64,22,14,64.8655462184874,6.89008667597925,1953-01-20,2603,64.2
"718","Eisenhower",1960-02-09,64,22,14,64.8655462184874,6.89008667597925,1953-01-20,2576,67.2
"719","Eisenhower",1960-01-11,66,19,15,64.8655462184874,6.89008667597925,1953-01-20,2547,67.6
"720","Eisenhower",1959-12-15,77,15,8,64.8655462184874,6.89008667597925,1953-01-20,2520,67.8
"721","Eisenhower",1959-12-08,67,18,15,64.8655462184874,6.89008667597925,1953-01-20,2513,68.4
"722","Eisenhower",1959-11-17,65,21,14,64.8655462184874,6.89008667597925,1953-01-20,2492,68.4
"723","Eisenhower",1959-10-21,67,19,14,64.8655462184874,6.89008667597925,1953-01-20,2465,66.4
"724","Eisenhower",1959-09-23,66,20,14,64.8655462184874,6.89008667597925,1953-01-20,2437,65.2
"725","Eisenhower",1959-08-25,67,20,13,64.8655462184874,6.89008667597925,1953-01-20,2408,64.6
"726","Eisenhower",1959-07-28,61,26,13,64.8655462184874,6.89008667597925,1953-01-20,2380,64
"727","Eisenhower",1959-06-30,62,23,15,64.8655462184874,6.89008667597925,1953-01-20,2352,62.8
"728","Eisenhower",1959-06-03,64,21,15,64.8655462184874,6.89008667597925,1953-01-20,2325,61.8
"729","Eisenhower",1959-05-04,60,24,16,64.8655462184874,6.89008667597925,1953-01-20,2295,61.2
"730","Eisenhower",1959-04-07,62,23,15,64.8655462184874,6.89008667597925,1953-01-20,2268,60.6
"731","Eisenhower",1959-03-09,58,26,16,64.8655462184874,6.89008667597925,1953-01-20,2239,59.2
"732","Eisenhower",1959-02-09,59,26,15,64.8655462184874,6.89008667597925,1953-01-20,2211,58.6
"733","Eisenhower",1959-01-12,57,27,16,64.8655462184874,6.89008667597925,1953-01-20,2183,56.6
"734","Eisenhower",1958-12-08,57,32,11,64.8655462184874,6.89008667597925,1953-01-20,2148,56.4
"735","Eisenhower",1958-11-12,52,30,18,64.8655462184874,6.89008667597925,1953-01-20,2122,55.4
"736","Eisenhower",1958-10-20,57,27,16,64.8655462184874,6.89008667597925,1953-01-20,2099,55.4
"737","Eisenhower",1958-09-29,54,28,18,64.8655462184874,6.89008667597925,1953-01-20,2078,55.2
"738","Eisenhower",1958-09-15,57,29,14,64.8655462184874,6.89008667597925,1953-01-20,2064,56.4
"739","Eisenhower",1958-08-25,56,27,17,64.8655462184874,6.89008667597925,1953-01-20,2043,55.4
"740","Eisenhower",1958-08-04,58,27,15,64.8655462184874,6.89008667597925,1953-01-20,2022,55.4
"741","Eisenhower",1958-07-15,52,32,16,64.8655462184874,6.89008667597925,1953-01-20,2002,54.6
"742","Eisenhower",1958-06-02,54,31,15,64.8655462184874,6.89008667597925,1953-01-20,1959,54.2
"743","Eisenhower",1958-05-12,53,32,15,64.8655462184874,6.89008667597925,1953-01-20,1938,52.2
"744","Eisenhower",1958-04-21,54,31,15,64.8655462184874,6.89008667597925,1953-01-20,1917,52
"745","Eisenhower",1958-04-01,48,36,16,64.8655462184874,6.89008667597925,1953-01-20,1897,52
"746","Eisenhower",1958-03-11,51,33,16,64.8655462184874,6.89008667597925,1953-01-20,1876,53
"747","Eisenhower",1958-02-19,54,33,13,64.8655462184874,6.89008667597925,1953-01-20,1856,54.2
"748","Eisenhower",1958-01-29,58,27,15,64.8655462184874,6.89008667597925,1953-01-20,1835,56.2
"749","Eisenhower",1958-01-07,60,30,10,64.8655462184874,6.89008667597925,1953-01-20,1813,57.4
"750","Eisenhower",1957-11-12,58,27,15,64.8655462184874,6.89008667597925,1953-01-20,1757,58.4
"751","Eisenhower",1957-10-15,57,27,16,64.8655462184874,6.89008667597925,1953-01-20,1729,58.6
"752","Eisenhower",1957-09-24,59,26,15,64.8655462184874,6.89008667597925,1953-01-20,1708,59.2
"753","Eisenhower",1957-09-04,59,23,18,64.8655462184874,6.89008667597925,1953-01-20,1688,60.6
"754","Eisenhower",1957-08-13,63,20,17,64.8655462184874,6.89008667597925,1953-01-20,1666,61.8
"755","Eisenhower",1957-07-23,65,22,13,64.8655462184874,6.89008667597925,1953-01-20,1645,62.8
"756","Eisenhower",1957-07-02,63,23,14,64.8655462184874,6.89008667597925,1953-01-20,1624,63.4
"757","Eisenhower",1957-06-11,64,22,14,64.8655462184874,6.89008667597925,1953-01-20,1603,63.6
"758","Eisenhower",1957-05-22,62,23,15,64.8655462184874,6.89008667597925,1953-01-20,1583,64
"759","Eisenhower",1957-04-30,64,23,13,64.8655462184874,6.89008667597925,1953-01-20,1561,64.4
"760","Eisenhower",1957-04-11,67,21,12,64.8655462184874,6.89008667597925,1953-01-20,1542,66
"761","Eisenhower",1957-03-20,65,20,15,64.8655462184874,6.89008667597925,1953-01-20,1520,68
"762","Eisenhower",1957-03-05,72,17,11,64.8655462184874,6.89008667597925,1953-01-20,1505,69.8
"763","Eisenhower",1957-02-12,72,16,12,64.8655462184874,6.89008667597925,1953-01-20,1484,72.2
"764","Eisenhower",1957-01-22,73,14,13,64.8655462184874,6.89008667597925,1953-01-20,1463,74.2
"765","Eisenhower",1956-12-19,79,11,10,64.8655462184874,6.89008667597925,1953-01-20,1429,73.4
"766","Eisenhower",1956-11-27,75,15,10,64.8655462184874,6.89008667597925,1953-01-20,1407,73
"767","Eisenhower",1956-08-08,68,19,13,64.8655462184874,6.89008667597925,1953-01-20,1296,73
"768","Eisenhower",1956-07-17,70,20,10,64.8655462184874,6.89008667597925,1953-01-20,1274,71.4
"769","Eisenhower",1956-06-20,73,18,9,64.8655462184874,6.89008667597925,1953-01-20,1247,70.2
"770","Eisenhower",1956-06-05,71,19,10,64.8655462184874,6.89008667597925,1953-01-20,1232,70.4
"771","Eisenhower",1956-05-15,69,17,14,64.8655462184874,6.89008667597925,1953-01-20,1211,71
"772","Eisenhower",1956-04-24,69,19,12,64.8655462184874,6.89008667597925,1953-01-20,1190,70.8
"773","Eisenhower",1956-04-03,73,17,10,64.8655462184874,6.89008667597925,1953-01-20,1169,71.6
"774","Eisenhower",1956-03-13,72,18,10,64.8655462184874,6.89008667597925,1953-01-20,1148,73.2
"775","Eisenhower",1956-02-21,75,15,10,64.8655462184874,6.89008667597925,1953-01-20,1127,74.6
"776","Eisenhower",1956-01-31,77,14,9,64.8655462184874,6.89008667597925,1953-01-20,1106,75
"777","Eisenhower",1956-01-11,76,12,12,64.8655462184874,6.89008667597925,1953-01-20,1086,76.2
"778","Eisenhower",1955-12-13,75,13,12,64.8655462184874,6.89008667597925,1953-01-20,1057,75.4
"779","Eisenhower",1955-11-22,78,13,9,64.8655462184874,6.89008667597925,1953-01-20,1036,74.2
"780","Eisenhower",1955-09-20,71,16,13,64.8655462184874,6.89008667597925,1953-01-20,973,74.2
"781","Eisenhower",1955-08-30,71,16,13,64.8655462184874,6.89008667597925,1953-01-20,952,73.6
"782","Eisenhower",1955-08-09,76,11,13,64.8655462184874,6.89008667597925,1953-01-20,931,71.4
"783","Eisenhower",1955-07-19,72,18,10,64.8655462184874,6.89008667597925,1953-01-20,910,71.2
"784","Eisenhower",1955-06-29,67,15,18,64.8655462184874,6.89008667597925,1953-01-20,890,70.6
"785","Eisenhower",1955-06-08,70,16,14,64.8655462184874,6.89008667597925,1953-01-20,869,69.4
"786","Eisenhower",1955-05-17,68,16,16,64.8655462184874,6.89008667597925,1953-01-20,847,68.2
"787","Eisenhower",1955-04-19,70,14,16,64.8655462184874,6.89008667597925,1953-01-20,819,69
"788","Eisenhower",1955-03-29,66,21,13,64.8655462184874,6.89008667597925,1953-01-20,798,69.6
"789","Eisenhower",1955-03-08,71,17,12,64.8655462184874,6.89008667597925,1953-01-20,777,70
"790","Eisenhower",1955-02-15,73,15,12,64.8655462184874,6.89008667597925,1953-01-20,756,70
"791","Eisenhower",1955-01-25,70,17,13,64.8655462184874,6.89008667597925,1953-01-20,735,70.6
"792","Eisenhower",1955-01-05,70,18,12,64.8655462184874,6.89008667597925,1953-01-20,715,67.8
